epoch,train_loss,train_acc,val_loss,val_acc,modelo,experimento,learning_rate,batch_size,epochs_total,mejor_epoch,mejor_val_accuracy
27,1.1144699801896747,51.404012345679014,1.1539076566696167,49.69814814814815,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
28,1.1124492509741533,51.541460905349794,1.1532102688303534,49.65185185185185,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
29,1.1112508163954082,51.5917695473251,1.1539297981082268,49.60648148148148,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
30,1.1102014069808157,51.65246913580247,1.1548489984476342,49.851851851851855,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
31,1.108655275796589,51.656172839506176,1.1521071600464154,49.88611111111111,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
32,1.1075730138075979,51.77078189300411,1.152303137869205,49.82685185185185,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
33,1.1064331027081138,51.82078189300412,1.153940239042606,49.806481481481484,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
34,1.1055479897950824,51.8511316872428,1.1521463529118952,49.84166666666667,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
35,1.1040648462897853,51.92798353909465,1.1518264356649146,49.95462962962963,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
36,1.1028274485939427,52.03611111111111,1.1528455761243712,50.004629629629626,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
37,1.1017728920986778,52.031687242798355,1.152207372323522,49.93425925925926,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
38,1.1015387738378424,52.06522633744856,1.1519090049671676,49.8537037037037,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
39,1.1004502825987967,52.144444444444446,1.1652023072512645,49.46944444444444,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
40,1.099568775327582,52.138477366255145,1.154493565829295,49.782407407407405,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
41,1.098177655370612,52.20154320987654,1.1540163283078175,49.98425925925926,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
42,1.0977663501940276,52.305864197530866,1.159335176899748,49.82962962962963,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
43,1.096584882485239,52.31502057613169,1.1559972335707467,49.547222222222224,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
44,1.0955211887861553,52.38971193415638,1.154394010327897,49.725,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
45,1.094579984514337,52.425925925925924,1.1548905844958324,49.84444444444444,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
46,1.0943008302387438,52.38333333333333,1.1558668455987606,49.77962962962963,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
47,1.0932008725718447,52.465329218106994,1.1539275511255804,49.94074074074074,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
48,1.0920081863905253,52.5641975308642,1.1542202481683694,49.95092592592592,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
49,1.0911817630968597,52.57839506172839,1.1572356493967884,49.99166666666667,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
50,1.0906785804346988,52.61574074074074,1.1548762883780137,49.946296296296296,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
51,1.0896778618661982,52.67026748971193,1.154526465343979,49.955555555555556,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
52,1.0891725773560372,52.67942386831276,1.1562107599006508,49.91203703703704,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
53,1.0885100078582763,52.73713991769547,1.1591801238509845,49.91203703703704,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
54,1.0869697231995432,52.80082304526749,1.1564347024233836,49.88055555555555,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
55,1.0863999248805798,52.87181069958848,1.1643345760849286,49.77685185185185,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
56,1.0857702445983888,52.883230452674894,1.1579145890361857,49.93240740740741,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
57,1.0848522547671668,52.9119341563786,1.1588013217134296,49.78981481481482,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
58,1.0834467506408691,53.00967078189301,1.1595996978147975,49.980555555555554,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
59,1.0833118712274652,52.95504115226338,1.1623569861897882,49.71018518518518,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
60,1.082433127102099,53.011213991769544,1.160451092810001,49.53703703703704,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
61,1.081843631894965,53.065329218106996,1.1614837489038143,49.907407407407405,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
