epoch,train_loss,train_acc,val_loss,val_acc,modelo,experimento,learning_rate,batch_size,epochs_total,mejor_epoch,mejor_val_accuracy
17,0.899188794055075,61.92283950617284,0.997534410821067,57.85,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
18,0.8957917274169203,61.95432098765432,0.9980544447898865,58.31666666666667,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
19,0.8876014258126793,62.36851851851852,0.9790368808640374,59.18333333333333,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
20,0.8773322982608147,62.916666666666664,0.9732535580794016,58.977777777777774,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
21,0.873047651734742,63.06604938271605,0.9824776781929864,58.47222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
22,0.8665095683913561,63.430864197530866,0.9809455341762967,59.11666666666667,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
23,0.8671225001976924,63.31975308641975,1.0077850818634033,58.105555555555554,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
24,0.8633062921979893,63.449382716049385,0.9872680041525099,58.727777777777774,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
25,0.8521577562176207,63.95987654320987,0.9876792993810442,59.02777777777778,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
26,0.8513545386446347,63.977777777777774,0.9955314695835114,58.983333333333334,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
27,0.8496653984927531,64.20679012345678,1.0102885630395677,59.105555555555554,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
28,0.8436309147930745,64.38271604938272,1.0118523670567408,59.03888888888889,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
29,0.8468079297047741,64.26234567901234,1.0130691130956013,58.61666666666667,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
30,0.8376161189948987,64.78456790123457,1.0141389767328899,58.97222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
31,0.8346050246706549,65.00246913580247,1.0363867713345423,59.00555555555555,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
32,0.831109142903262,65.09506172839507,1.0248070524798498,58.672222222222224,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
33,0.8304089453985106,65.01666666666667,1.0354785190688238,57.772222222222226,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
34,0.8273064554112513,65.12407407407407,1.0363866554366217,59.26111111111111,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
35,0.8251280117334809,65.33148148148148,1.0781158076392279,57.53333333333333,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
36,0.8263815630157039,65.31666666666666,1.0586092273394268,58.97222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
37,0.8189429295887737,65.63333333333334,1.0542199446095362,59.12222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
38,0.8173971952132459,65.65864197530864,1.0411540534761217,58.73888888888889,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
39,0.8180520898141201,65.67962962962963,1.0532712207900152,58.71111111111111,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
40,0.8116903623694893,66.08888888888889,1.073346237341563,57.45,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
41,0.8126955347241096,65.86543209876544,1.063250998655955,58.644444444444446,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
42,0.809366984187432,66.16481481481482,1.113181961907281,57.30555555555556,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
43,0.8068627115315611,66.25555555555556,1.084992594189114,58.21111111111111,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
44,0.8103119449795417,66.13827160493827,1.0726024640931024,58.32222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
45,0.7985853406618226,66.77160493827161,1.1054429080751207,57.72222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
46,0.7984225929908033,66.69259259259259,1.0945958031548395,58.59444444444444,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
47,0.7992449230368033,66.65246913580246,1.1112974749671087,57.66111111111111,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
48,0.797454833609503,66.87777777777778,1.106697718302409,57.861111111111114,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
49,0.8003716033959539,66.63086419753087,1.1062375969356961,58.22222222222222,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
50,0.7958045699311502,66.92962962962963,1.1188372770945232,56.84444444444444,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
51,0.7965639012414705,66.89444444444445,1.1124459902445476,58.272222222222226,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
52,0.7892728639098833,67.29567901234567,1.1043855614132352,58.833333333333336,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
53,0.7902638769749576,67.26975308641975,1.129283368587494,58.18333333333333,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
54,0.7874518280509133,67.35925925925926,1.1205523212750752,58.361111111111114,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
55,0.7843158005168603,67.47407407407407,1.1458732154634264,57.31111111111111,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
56,0.7826975171670973,67.63827160493827,1.1690903107325237,57.272222222222226,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
57,0.7846444732737992,67.30123456790123,1.1557772954305012,57.81666666666667,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
58,0.7790610985186115,67.75864197530865,1.155563559797075,57.93888888888889,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
59,0.777023378783052,67.76172839506172,1.1551265385415819,56.88333333333333,RedNeuronalAvanzada,exp_1,0.001,1024,100,34,59.26111111111111
